time,wind_speed,rain_mm,gust_proxy,storm_stress,storm_stress_rolling_avg
2020-11-03,8.662318229675293,2.37917,11.261013698577882,8.185297206640243,9.74115282832086
2020-11-04,6.876646518707275,1.8756975,8.939640474319459,6.495354906320572,9.759845169171692
2020-11-05,9.85128116607666,0.49314037,12.806665515899658,8.866268311738967,9.807268441215157
2020-11-06,11.638640403747559,0.10053839,15.130232524871827,10.378497636541724,9.787930668212473
2020-11-07,13.758500099182129,0.0021531922,17.88605012893677,12.245495726708324,9.853272000657395
2020-11-08,14.812853813171387,5.7748446e-05,19.256709957122805,13.183451443412125,9.942251695234772
2020-11-09,12.583198547363281,0.19460237,16.358158111572266,11.237967180460691,9.911085137200054
2020-11-10,13.699054718017578,6.4309244,17.80877113342285,13.478343605995178,10.330238729577955
2020-11-11,13.719319343566895,7.877528,17.835115146636962,13.785699830055236,10.750872461896833
2020-11-12,13.012901306152344,1.0463803,16.916771697998048,11.790758227705956,10.964713407557902
2020-11-13,13.416946411132812,1.154969e-05,17.44203033447266,11.941084615846258,11.340292148478502
2020-11-14,15.435123443603516,0.0060965857,20.06566047668457,13.738479182007723,12.064604576047218
2020-11-15,13.847355842590332,0.0047304225,18.00156259536743,12.32509278440848,12.41048702331417
2020-11-16,9.318188667297363,0.0023231376,12.113645267486573,8.293652541413904,12.202002513801387
2020-11-17,6.900044918060303,0.014541059,8.970058393478395,6.1439481889735905,11.591847760027914
2020-11-18,7.087426662445068,0.023889706,9.21365466117859,6.312587670963257,10.904761382783027
2020-11-19,7.262685775756836,0.009726488,9.441491508483887,6.46573563800659,10.427538228537617
2020-11-20,7.278892993927002,0.07928036,9.462560892105103,6.494070836901665,9.729110951628266
2020-11-21,7.863317489624023,0.6755644,10.222312736511231,7.133465447425842,9.063887513365326
2020-11-22,14.437911033630371,0.5039575,18.769284343719484,12.95053232640028,9.179864923234758
2020-11-23,16.281648635864258,0.00051973603,21.166143226623536,14.49077123312367,9.434833584962501
2020-11-24,17.046337127685547,8.249778e-06,22.16023826599121,15.171241693595743,9.578109836121303
2020-11-25,16.13504409790039,0.34648076,20.975557327270508,14.42948539853096,9.78854909753355
2020-11-26,16.107118606567383,4.0475426,20.9392541885376,15.144844062328339,10.473668249624994
2020-11-27,18.59880256652832,0.7188097,24.17844333648682,16.69669623196125,11.52894305392376
2020-11-28,15.622188568115234,0.019316029,20.308845138549806,13.907611031522976,12.288445389979731
2020-11-29,15.094687461853027,0.0,19.623093700408937,13.434271841049195,12.985299010283992
2020-11-30,14.225003242492676,1.6499556e-06,18.49250421524048,12.66025321580962,13.60191724817479
2020-12-01,12.175285339355469,1.6499556e-06,15.82787094116211,10.836004282017505,13.972171131633957
2020-12-02,9.915526390075684,0.0,12.890184307098389,8.82481848716736,13.55959974771066
2020-12-03,8.74585247039795,9.899733e-06,11.369608211517335,7.783810678600949,12.88890369225839
2020-12-04,8.744444847106934,0.0010427719,11.367778301239014,7.782764468292589,12.150055969728076
2020-12-05,10.29649829864502,0.019738417,13.385447788238526,9.167831169404089,11.623890546815387
2020-12-06,10.57713794708252,0.027189618,13.750279331207276,9.419090696498753,11.051315210232428
2020-12-07,8.598484992980957,5.9398397e-05,11.178030490875244,7.652663523432784,10.146911939379581
2020-12-08,6.647685527801514,0.0,8.641991186141968,5.916440119743347,9.34779484820162
2020-12-09,6.282878398895264,0.0006484326,8.167741918563843,5.591891461539781,8.563556810250677
2020-12-10,7.332582950592041,0.0006088336,9.532357835769654,6.526120592750085,7.950143547944724
2020-12-11,6.70111083984375,0.0022142401,8.711444091796876,5.964431495507015,7.462986269293675
2020-12-12,7.034240245819092,0.0014618606,9.14451231956482,6.2607661909121095,7.20658103966815
2020-12-13,7.3846516609191895,0.00035804036,9.600047159194947,6.572411586293892,7.085441130437445
2020-12-14,12.126465797424316,0.011366544,15.764405536651612,10.794827868519352,7.3866474704601215
2020-12-15,14.727801322937012,0.004289884,19.146141719818115,13.108601154261269,7.780724468945839
2020-12-16,13.084450721740723,0.00594479,17.00978593826294,11.64635010029655,8.00345040932562
2020-12-17,12.522116661071777,0.04602716,16.27875165939331,11.153889260962606,8.353572983078601
2020-12-18,12.373115539550781,0.10691877,16.085050201416017,11.03345658324659,8.865274629428924
2020-12-19,14.01086711883545,0.030547276,18.214127254486083,12.47578119089827,9.553663602364773
2020-12-20,14.850666999816895,0.0,19.305867099761965,13.217093629837038,10.22276090607347
2020-12-21,10.95854663848877,1.6499556e-06,14.246110630035401,9.753106838246143,10.601628440347381
2020-12-22,8.737479209899902,0.0,11.358722972869874,7.776356496810913,10.753187470937261
2020-12-23,9.041292190551758,0.00012869653,11.753679847717285,8.046775788896849,10.900623891197558
2020-12-24,10.158393859863281,0.0001633456,13.205912017822266,9.041003204397128,10.725241424785334
2020-12-25,11.70862865447998,0.00015014595,15.221217250823974,10.420709531677566,10.456452262526964
2020-12-26,13.536239624023438,3.2999112e-06,17.59711151123047,12.047253925363137,10.496542645033625
2020-12-27,11.071030616760254,9.899733e-06,14.39233980178833,9.853219228863399,10.366475641823703
2020-12-28,9.638944625854492,6.5998224e-06,12.53062801361084,8.578662036975052,10.12099618719655
2020-12-29,11.442536354064941,0.0,14.875297260284425,10.183857355117798,9.891803803618503
2020-12-30,15.016525268554688,7.094809e-05,19.521482849121096,13.364721678631685,9.906566608497966
2020-12-31,15.571544647216797,5.1148625e-05,20.243008041381838,13.858684965748326,10.317124421248186
